daily_discussion_date,vader_pos,vader_neu,vader_neg,vader_compound,socialsent_compound,socialsent_neu,socialsent_pos,socialsent_neg,vader_votes_compound,vader_votes_neu,vader_votes_neg,vader_votes_pos,socialsent_votes_compound,socialsent_votes_neu,socialsent_votes_neg,socialsent_votes_pos,vader_child_compound,vader_child_neu,vader_child_neg,vader_child_pos,socialsent_child_compound,socialsent_child_neu,socialsent_child_neg,socialsent_child_pos,None,Long-term Holder,Bitcoin Skeptic,Bearish,Bullish,num_comments,num_child,num_word
2017-09-01 00:00:00,0.104142857143,0.842285714286,0.0535714285714,0.0900428571429,0.181042857143,0.530142857143,0.350857142857,0.118857142857,0.242556124429,0.606086613575,0.151357261997,-0.00940521545397,0.583092742603,0.184329682769,0.467516733531,0.34783358866,0.0826030155778,0.87239578459,0.045001199832,0.0763619153319,0.177120549123,0.624786749855,0.337001939728,0.0382112904193,1,0,0,0,0,7,0.714385714286,90.0
2017-09-01 01:00:00,0.0473333333333,0.883166666667,0.0695,0.0158083333333,0.099075,0.35875,0.318583333333,0.322666666667,0.0317339573084,0.754805134461,0.21346090823,-0.129400858299,0.51170682806,0.0639117935283,0.609555027799,0.326999826674,0.0342519622057,0.945990576414,0.0197574613808,0.062343019797,0.0116756099085,0.421115645153,0.303877205919,0.274757186422,1,0,0,0,0,12,0.666766666667,83.75
2017-09-01 02:00:00,0.0811666666667,0.8685,0.0503333333333,0.0498666666667,0.1553,0.468,0.384333333333,0.147666666667,0.189745928278,0.527137801082,0.28311627064,-0.129605769784,0.384985136807,-0.351719260528,1.02322604152,0.328493219004,0.0630021797384,0.876599028117,0.0603987921449,-0.0123925288965,0.0770293924729,0.688773507179,0.240217293925,0.0710091988961,1,0,0,0,0,6,0.833433333333,47.6666666667
2017-09-01 03:00:00,0.0614,0.8759,0.0626,0.0337,0.25513,0.4197,0.3305,0.25,0.0935645181626,0.766263252973,0.140150488033,-0.133935486185,0.503379385883,0.342219075672,0.314152529293,0.343997956566,0.0679084992273,0.867182610672,0.0647270793564,0.0286913644214,0.434138271975,0.321099872739,0.434626897555,0.244636851195,1,0,0,0,0,10,1.1001,165.7
2017-09-01 04:00:00,0.119967741935,0.848290322581,0.0316774193548,0.265722580645,0.153187096774,0.376129032258,0.398290322581,0.225451612903,0.109400198542,0.828794305683,0.0616297402897,0.166125507581,-0.168423654586,0.35223681252,0.328843728997,0.318822488184,0.0956380777718,0.857385722824,0.046862566501,0.194102773214,0.0136121064198,0.345911219891,0.371797321098,0.282200547234,1,0,0,0,0,31,1.41945483871,201.225806452
2017-09-01 05:00:00,0.102317073171,0.846756097561,0.0509024390244,0.165465853659,0.132446341463,0.379780487805,0.347487804878,0.272829268293,0.086832809571,0.848507577761,0.0646545361239,0.0378016417425,-0.0339599884977,0.417679414286,0.27267160785,0.309760652697,0.0924484331954,0.84952601693,0.0579992342931,0.0636583529146,-0.0592372130902,0.352687133757,0.34368462087,0.3036808818,1,0,0,0,0,41,0.926929268293,193.268292683
2017-09-01 06:00:00,0.0763703703704,0.85637037037,0.0672962962963,0.0409148148148,-0.189433333333,0.383296296296,0.258592592593,0.357925925926,0.0863575507763,0.824945732537,0.0887976325357,0.060682996568,-0.235324551318,0.363183984433,0.263568684078,0.373045497038,0.0703756744033,0.8481259275,0.0814984022631,0.0463785519962,-0.235632302616,0.373501101959,0.236752457015,0.389621434255,1,0,0,0,0,27,0.888988888889,159.814814815
2017-09-01 07:00:00,0.105026315789,0.805210526316,0.0898421052632,-0.0176236842105,0.0476894736842,0.403631578947,0.338026315789,0.258368421053,0.117011362581,0.805238093991,0.077905301903,-0.0761985406613,-0.0392686852261,0.403797611537,0.343237859478,0.253059763963,0.154954241303,0.795924434121,0.0491982479484,0.0800818738031,0.171454988117,0.42061290273,0.363880836647,0.215467808551,1,0,0,0,0,38,0.684310526316,151.289473684
2017-09-01 08:00:00,0.144977272727,0.773477272727,0.0815681818182,0.0922931818182,0.1376375,0.378704545455,0.342136363636,0.279159090909,0.139673259488,0.772373988113,0.08794167289,0.0960248397823,0.111887608308,0.362845261944,0.333883857679,0.303329050705,0.142589122397,0.778277308441,0.0791335713841,0.181024657367,0.209001911035,0.369811980606,0.345533001218,0.284721678325,1,0,0,0,0,88,1.02282727273,106.363636364
2017-09-01 09:00:00,0.141023076923,0.807846153846,0.0511461538462,0.171794615385,0.0885669230769,0.396207692308,0.326453846154,0.277384615385,0.150990761566,0.810169954789,0.0388325728782,0.233533774924,0.116216421827,0.388165781979,0.341174068539,0.270738448323,0.123176933332,0.827897827735,0.0489502378909,0.22136879613,0.149628385008,0.409090271054,0.319925707215,0.271009024022,1,0,0,0,0,130,0.923176923077,132.9
2017-09-01 10:00:00,0.119058823529,0.825666666667,0.0552352941176,0.131915686275,0.077518627451,0.398245098039,0.334676470588,0.267088235294,0.0994737668,0.845354633497,0.0549171661635,0.197886049511,-0.0318546043255,0.405137928389,0.297132905216,0.297715360164,0.082264326082,0.856069686346,0.0614993344457,0.124782007953,0.0275709319426,0.423924354912,0.315064583763,0.260979815686,1,0,0,0,0,102,0.941276470588,196.843137255
2017-09-01 11:00:00,0.182014925373,0.762343283582,0.0555970149254,0.236398507463,0.188705970149,0.362388059701,0.380432835821,0.257134328358,0.128048193116,0.797650297751,0.0743041329719,0.151772879243,0.0906896501558,0.377834374041,0.340381281746,0.281684607646,0.125757248585,0.813474181211,0.0607301078515,0.169258650712,0.109485207291,0.381497537817,0.329006626069,0.289399688886,1,0,0,0,0,67,0.776219402985,185.104477612
2017-09-01 12:00:00,0.136131147541,0.790524590164,0.0733278688525,0.0938770491803,-0.00364754098361,0.410983606557,0.321540983607,0.267327868852,0.102045599566,0.82497105487,0.0729500128051,0.110799982056,0.0266478622113,0.455865145681,0.285895652425,0.25814475565,0.0868672501685,0.84220146157,0.0708968074047,0.0511234620152,-0.0794265129012,0.45759854567,0.270798440164,0.271465082121,1,0,0,0,0,61,0.950919672131,157.803278689
2017-09-01 13:00:00,0.0957441860465,0.856,0.0482558139535,0.14563255814,0.00544418604651,0.391023255814,0.303604651163,0.305395348837,0.0871756375748,0.857680337882,0.0551440245432,0.0917487804149,-0.0763221485027,0.426070611303,0.274836326843,0.299082754063,0.126996047559,0.825709713183,0.047294239258,0.161700909003,-0.00208728278482,0.365120922942,0.322762283005,0.312028572857,1,0,0,0,0,43,0.790797674419,183.069767442
