daily_discussion_date,vader_pos,vader_neu,vader_neg,vader_compound,socialsent_compound,socialsent_neu,socialsent_pos,socialsent_neg,vader_votes_compound,vader_votes_neu,vader_votes_neg,vader_votes_pos,socialsent_votes_compound,socialsent_votes_neu,socialsent_votes_neg,socialsent_votes_pos,vader_child_compound,vader_child_neu,vader_child_neg,vader_child_pos,socialsent_child_compound,socialsent_child_neu,socialsent_child_neg,socialsent_child_pos,None,Long-term Holder,Bitcoin Skeptic,Bearish,Bullish,num_comments,num_child,num_word
2017-08-09 00:00:00,0.0408333333333,0.850333333333,0.108666666667,0.0245166666667,-0.0573666666667,0.505666666667,0.203333333333,0.291,0.0280001571409,0.88557099709,0.0862247645947,-0.0671682650825,-0.176118954054,0.584448014922,0.171857528275,0.243939351763,0.033600433974,0.927595364278,0.0386042037478,-0.0157375847449,-0.117996362218,0.607893866368,0.186900985941,0.205405135692,1,0,0,0,0,6,1.66676666667,112.333333333
2017-08-09 01:00:00,0.09,0.823933333333,0.0860666666667,0.107273333333,0.20592,0.414,0.321733333333,0.264333333333,0.0776050835436,0.816511886795,0.105883029662,0.0649131055893,0.197404948199,0.40446544888,0.317651305187,0.278069288281,0.0956147367611,0.815770172672,0.0886150905665,0.105346376187,0.246156895743,0.387849171249,0.326537907165,0.28568984348,1,0,0,0,0,15,0.866766666667,136.6
2017-08-09 02:00:00,0.0265,0.92,0.0535,-0.12765,-0.26695,0.456,0.1985,0.3455,0.0100955505609,0.969522866231,0.0203815832079,-0.04863007657,-0.264695281042,0.543045961029,0.116192043961,0.34076199501,0.0529947010598,0.840015996801,0.10698930214,-0.255274475105,-0.751503089382,0.213548490302,0.17500469906,0.611446810638,1,0,0,0,0,4,0.5001,65.5
2017-08-09 03:00:00,0.134545454545,0.790818181818,0.0744545454545,0.133390909091,0.221581818182,0.321363636364,0.406181818182,0.272454545455,0.216674505098,0.721357303451,0.0616456158007,0.0918917951299,0.125680822293,0.180908209709,0.481448942134,0.337707361997,0.229468188684,0.693689833746,0.0765788243839,0.310468695497,0.337998523243,0.309263858408,0.434945703144,0.255895695512,1,0,0,0,0,11,1.72737272727,101.090909091
2017-08-09 04:00:00,0.141533333333,0.8446,0.0139333333333,0.293633333333,0.26026,0.4816,0.305466666667,0.213066666667,0.118174507865,0.86894669303,0.0130681916493,0.384861084533,0.48860725363,0.424955189146,0.362211476385,0.213128787173,0.0727051621128,0.90324560158,0.0243992150589,0.268496885234,0.480738464115,0.424254300927,0.304400079994,0.271845591581,1,0,0,0,0,15,1.33343333333,171.733333333
2017-08-09 05:00:00,0.0519047619048,0.877714285714,0.0704285714286,-0.0963428571429,0.0550047619048,0.457476190476,0.281666666667,0.261,0.0472622305759,0.861058592009,0.0918248064845,-0.179113846417,-0.0701275458462,0.456621376652,0.256223819709,0.287222766332,0.0522666160071,0.874267149266,0.0735328987275,-0.111284574826,0.0619656921364,0.489462188627,0.240939035202,0.269732110838,1,0,0,0,0,21,0.714385714286,223.047619048
2017-08-09 06:00:00,0.0501666666667,0.829666666667,0.120133333333,-0.116486666667,0.13945,0.32,0.378133333333,0.301833333333,0.0552927472983,0.860035063534,0.084665045749,-0.0352310269066,0.136067929616,0.358092040885,0.363657453055,0.27825764805,0.087237544392,0.750008240527,0.16268525325,-0.233367219253,0.11785740613,0.292520084129,0.399101279178,0.308551029204,1,0,0,0,0,30,0.966766666667,120.666666667
2017-08-09 07:00:00,0.07092,0.84548,0.08368,-0.076016,0.022688,0.35192,0.39744,0.25068,0.0916660705152,0.866298252349,0.042300039654,0.0706578541996,0.0273125107899,0.392631014051,0.365897458119,0.241597962128,0.0904981174887,0.807580567253,0.101882865109,-0.150862034035,-0.17705002519,0.409686753197,0.345428078069,0.245000546101,1,0,0,0,0,25,1.0401,219.56
2017-08-09 08:00:00,0.119625,0.733958333333,0.1465,-0.1638,-0.0277958333333,0.417083333333,0.289916666667,0.293041666667,0.105742611523,0.747989343563,0.146422682325,-0.167531866428,0.197204742254,0.318796246278,0.370121726885,0.311020173728,0.0745914141355,0.797260237513,0.1282365833,-0.392098590688,0.28501027251,0.449262434416,0.300440433616,0.250385363974,1,0,0,0,0,24,1.41676666667,140.166666667
2017-08-09 09:00:00,0.0868103448276,0.850465517241,0.0627413793103,0.0755810344828,-0.0928517241379,0.481844827586,0.233034482759,0.285086206897,0.0904152382727,0.841371180432,0.0681974530434,-0.0211912851635,0.018852629495,0.475867075286,0.256733316721,0.267246384964,0.0607030284487,0.876816943235,0.0625000279968,-0.0518952127553,-0.0377643901307,0.527774672138,0.217541797152,0.254483549908,1,0,0,0,0,58,0.862168965517,207.862068966
2017-08-09 10:00:00,0.0992368421053,0.825789473684,0.0749210526316,0.00156315789474,-0.0212092105263,0.455671052632,0.273565789474,0.270684210526,0.0845901477117,0.836084536592,0.0792734288771,-0.0332874298846,-0.0229084296506,0.441160897534,0.304635678627,0.254132668829,0.0869222840874,0.824868513149,0.0881039448687,-0.0886580831391,-0.152748688158,0.513665253212,0.232530419326,0.253804319568,1,0,0,0,0,76,1.0001,183.381578947
2017-08-09 11:00:00,0.0878653846154,0.813480769231,0.0986538461538,0.0149730769231,-0.108721153846,0.3685,0.283307692308,0.348115384615,0.0841337299751,0.830865942844,0.0850049353656,-0.00218760720941,-0.18531751935,0.395414101598,0.267470425593,0.337092430043,0.102498641198,0.811321629063,0.0861975852242,0.150846311771,-0.0882697562012,0.434975970088,0.252431438509,0.312539017805,1,0,0,0,0,52,1.07702307692,207.307692308
2017-08-09 12:00:00,0.109,0.809582089552,0.0814179104478,0.111108955224,0.134110447761,0.391805970149,0.338313432836,0.269895522388,0.116611485447,0.771550986435,0.111824583415,0.00908732538809,0.137491512449,0.378236540179,0.338433654351,0.283368639903,0.12345444132,0.778775550944,0.0977524659382,0.177257136968,0.182246973426,0.390684342367,0.337912327849,0.27154366592,1,0,0,0,0,67,0.850846268657,250.014925373
2017-08-09 13:00:00,0.0805882352941,0.884470588235,0.035,0.132317647059,-0.00485294117647,0.468764705882,0.261176470588,0.270176470588,0.0541467698019,0.926477678916,0.0193963859613,0.291111042734,0.28029406771,0.543080701308,0.260187535025,0.196710935238,0.06894234106,0.90335105313,0.0277654293394,0.319810662463,0.162324458731,0.436062093791,0.292761547375,0.271058735303,1,0,0,0,0,17,1.0001,506.411764706
2017-08-09 14:00:00,0.137620689655,0.788965517241,0.0389310344828,0.247617241379,0.182927586207,0.384379310345,0.337517241379,0.278206896552,0.131194308008,0.830281793773,0.0235976786079,0.284196924163,0.254125276518,0.375045180134,0.340328236539,0.284731060894,0.118767921943,0.860399578895,0.0208266178123,0.335385027848,0.256081638426,0.378589223015,0.351644648854,0.269766145775,1,0,0,0,0,29,0.586306896552,177.103448276
2017-08-09 15:00:00,0.14259375,0.77471875,0.08271875,0.106621875,-0.026815625,0.416875,0.3148125,0.268375,0.0904028898484,0.828667931989,0.0809764218539,0.0348994449746,0.0431116238803,0.404252286557,0.33643252611,0.259315188909,0.13558136902,0.771806752206,0.0927409009393,0.0654719896656,-0.0988377267508,0.392454133767,0.299485453115,0.308028164835,1,0,0,0,0,32,0.96885,139.78125
2017-08-09 16:00:00,0.110166666667,0.8191,0.0707333333333,0.0741866666667,0.0935666666667,0.4073,0.330233333333,0.2626,0.125088099431,0.7815585188,0.0934418749945,0.0546368022088,0.215682598692,0.354311141297,0.375821798536,0.27029183119,0.0968533311114,0.840627237714,0.0626305299411,0.155839075658,0.142027948746,0.417517383254,0.320741795356,0.261963033737,1,0,0,0,0,30,0.9001,135.233333333
2017-08-09 17:00:00,0.116058823529,0.832176470588,0.0518823529412,0.203582352941,0.183076470588,0.445529411765,0.292588235294,0.261588235294,0.0801297712664,0.872382862798,0.0476155706033,0.104753025894,0.385765523811,0.265546306956,0.420994402808,0.313254158152,0.123868987944,0.852302860223,0.0238716355748,0.544744348896,0.252320968885,0.418828060535,0.317650321498,0.263434646135,1,0,0,0,0,17,1.35304117647,142.764705882
2017-08-09 18:00:00,0.108904761905,0.860571428571,0.0305238095238,0.195423809524,0.123204761905,0.486904761905,0.307761904762,0.205428571429,0.117183496068,0.841694282061,0.0411630373227,0.24474690226,0.163980758882,0.29213682666,0.43003819612,0.27785559085,0.0669544047875,0.891896710845,0.0411988791177,0.233885961474,-0.0597607886172,0.575490698477,0.232057948915,0.192551352108,1,0,0,0,0,21,0.952480952381,239.952380952
2017-08-09 19:00:00,0.0800526315789,0.882473684211,0.0376315789474,0.233889473684,0.141515789474,0.416842105263,0.353105263158,0.23,0.0996569145227,0.857369676253,0.0432365618561,0.307059499393,0.320598940579,0.349608624832,0.409523494878,0.240894192132,0.0340072905123,0.945490022413,0.0205027120706,0.136298785192,0.0432405602446,0.344928053058,0.38166214516,0.273076512885,1,0,0,0,0,19,0.631678947368,189.210526316
2017-08-09 20:00:00,0.10316,0.8316,0.06524,0.264484,0.267472,0.40044,0.33632,0.2632,0.104104442372,0.842313033096,0.0535825245327,0.310013226521,0.410937930376,0.398432910712,0.35920810119,0.242120189545,0.0922119668465,0.848050467044,0.0597375661097,0.277824560453,0.408549858177,0.394895466386,0.356734156032,0.248107249046,1,0,0,0,0,25,0.7601,228.12
2017-08-09 21:00:00,0.163,0.794444444444,0.0426666666667,0.349677777778,0.0565,0.413333333333,0.330888888889,0.255555555556,0.165666466682,0.789250389554,0.0451664791807,0.391763510237,-0.00418711513303,0.385335433176,0.322250647868,0.292163921039,0.169996851417,0.829984007197,1.91913638863e-05,0.612331805687,-0.196236268679,0.471973611875,0.212053475936,0.315972812234,1,0,0,0,0,9,0.222322222222,240.111111111
2017-08-09 22:00:00,0.104944444444,0.783222222222,0.111777777778,-0.0542944444444,0.155011111111,0.403055555556,0.361277777778,0.235611111111,0.179655460014,0.852656251562,-0.0323950407439,0.227232770918,0.0929593077705,0.603053333667,0.229686405373,0.167176931794,0.0620828577582,0.764233398453,0.173606823671,-0.196164971773,-0.0508561106924,0.37277342368,0.363615060992,0.263380770355,1,0,0,0,0,18,0.722322222222,83.6111111111
2017-08-09 23:00:00,0.130285714286,0.798428571429,0.0714285714286,-0.00935714285714,0.130821428571,0.429642857143,0.361642857143,0.2085,0.10460715,0.807120843358,0.0884538231711,-0.0199722769337,0.273878779385,0.469301347822,0.342909885641,0.187576645233,0.0920053592497,0.81729735837,0.0910972463855,-0.104286709861,-0.0318072319875,0.444097976283,0.279311526386,0.276490481333,1,0,0,0,0,14,0.714385714286,139.857142857
