daily_discussion_date,vader_pos,vader_neu,vader_neg,vader_compound,socialsent_compound,socialsent_neu,socialsent_pos,socialsent_neg,vader_votes_compound,vader_votes_neu,vader_votes_neg,vader_votes_pos,socialsent_votes_compound,socialsent_votes_neu,socialsent_votes_neg,socialsent_votes_pos,vader_child_compound,vader_child_neu,vader_child_neg,vader_child_pos,socialsent_child_compound,socialsent_child_neu,socialsent_child_neg,socialsent_child_pos,None,Long-term Holder,Bitcoin Skeptic,Bearish,Bullish,num_comments,num_child,num_word
2018-02-01 00:00:00,0.0828780487805,0.83087804878,0.0862195121951,-0.0666609756098,0.0724292682927,0.390341463415,0.364219512195,0.245414634146,0.056845849884,0.844877049059,0.0982641975277,-0.0469727788491,-0.0949407340838,0.358433102092,0.31482711296,0.326778492956,0.0820000857059,0.831071409696,0.0868808878181,0.0314428041548,0.140795707086,0.380786647018,0.339407184061,0.279591901743,1,0,0,0,0,41,1.0244902439,150.12195122
2018-02-01 01:00:00,0.0653125,0.849625,0.0850625,0.0122125,0.07394375,0.336,0.33996875,0.32415625,0.0402419304316,0.914033661353,0.0457244082156,0.000519727914105,0.150834384939,0.298350849124,0.426960501523,0.274785035999,0.0698413425107,0.878679317168,0.0514793403216,0.0461258672224,0.0185882703966,0.360416940305,0.304216547739,0.335471778437,1,0,0,0,0,32,0.59385,93.4375
2018-02-01 02:00:00,0.105264705882,0.790294117647,0.104294117647,0.0744705882353,0.0379,0.3885,0.311352941176,0.300117647059,0.0554456207284,0.657690630916,0.286717914994,-0.156718846916,0.106324078876,0.309418533868,0.426330618583,0.264250846855,0.112806706046,0.793153472238,0.0938859764492,0.101269572441,-0.0111628148627,0.437570506165,0.297386441773,0.265004591707,1,0,0,0,0,34,0.764805882353,132.441176471
2018-02-01 03:00:00,0.143232142857,0.756946428571,0.0998392857143,0.0332767857143,0.0820053571429,0.349910714286,0.32825,0.321910714286,0.161451530804,0.770873781357,0.0673465931106,-0.00725114130639,0.0683933785481,0.307566205145,0.417195342283,0.275363447886,0.156565549538,0.737921798322,0.10562074659,0.031751582193,0.0571010665953,0.366511001038,0.297301981322,0.336214051387,1,0,0,0,0,56,0.660814285714,138.071428571
2018-02-01 04:00:00,0.111537815126,0.785764705882,0.102705882353,0.00325210084034,-0.0950016806723,0.402109243697,0.290033613445,0.307823529412,0.110422003694,0.754836323837,0.134741672757,-0.0259582439217,-0.175106493505,0.313647551139,0.321178119596,0.36518299833,0.076822526827,0.808075297448,0.115102176587,-0.121675977206,-0.173886735068,0.422006579497,0.258011905675,0.319938412353,1,0,0,0,0,119,0.974889915966,154.831932773
2018-02-01 05:00:00,0.115689655172,0.80491954023,0.0794195402299,0.0895563218391,-0.00589597701149,0.365994252874,0.31566091954,0.318293103448,0.095079610669,0.812923968908,0.0920464198263,-0.014025963981,-0.116548346208,0.353582606391,0.295981197463,0.350223297443,0.100830538004,0.828086280128,0.0710763367927,0.0384691021755,-0.0388988065121,0.402838074777,0.290311240304,0.30675479977,1,0,0,0,0,174,0.83918045977,166.586206897
2018-02-01 06:00:00,0.140345454545,0.764336363636,0.0862272727273,0.0669718181818,-0.0540663636364,0.346427272727,0.317354545455,0.327136363636,0.203323703017,0.73550741681,0.0774575366004,0.0287964078756,0.0433082811384,0.339698261303,0.406551097298,0.270035216786,0.129259375773,0.796318797777,0.0744099998925,0.139117273118,-0.039831791186,0.372437783703,0.322171473267,0.305443426046,1,0,0,0,0,110,0.845554545455,202.609090909
2018-02-01 07:00:00,0.150663366337,0.783237623762,0.0660891089109,0.127802970297,-0.0176752475248,0.402594059406,0.30297029703,0.294405940594,0.11452177914,0.843119523704,0.0423028842811,0.1653923729,0.00596897951932,0.447601268435,0.264919498402,0.287472255884,0.109704596484,0.847581668057,0.0426359652972,0.200982898697,-0.0935748157151,0.467281629506,0.237474016805,0.295244350356,1,0,0,0,0,101,0.891189108911,202.148514851
2018-02-01 08:00:00,0.0912171428571,0.83892,0.0698457142857,0.051104,0.0104194285714,0.385805714286,0.311234285714,0.302937142857,0.0737955232443,0.856591219559,0.0695833431442,-0.00508080505537,-0.0586745531097,0.407259881522,0.295222820942,0.297446786498,0.0576711140568,0.862655944098,0.0796653648191,-0.0538118482777,-0.072769274225,0.399710277804,0.293722018672,0.306590424754,1,0,0,0,0,175,0.754385714286,132.148571429
2018-02-01 09:00:00,0.10738,0.813466666667,0.07914,0.0575113333333,0.114422,0.362786666667,0.3472,0.290006666667,0.0913663662815,0.844355193995,0.0642190589409,0.162817863188,-0.0290324184887,0.420052591475,0.266834217308,0.313070437158,0.0997860653638,0.829064182126,0.071182804611,0.131350350535,0.0281966395075,0.409721454365,0.286924827501,0.303419824815,1,0,0,0,0,150,0.806766666667,134.033333333
