,time,vader_pos,vader_neu,vader_neg,vader_compound,socialsent_compound,socialsent_neu,socialsent_pos,socialsent_neg,vader_votes_compound,vader_votes_neu,vader_votes_neg,vader_votes_pos,socialsent_votes_compound,socialsent_votes_neu,socialsent_votes_neg,socialsent_votes_pos,vader_child_compound,vader_child_neu,vader_child_neg,vader_child_pos,socialsent_child_compound,socialsent_child_neu,socialsent_child_neg,socialsent_child_pos,None,Long-term Holder,Bitcoin Skeptic,Bearish,Bullish,num_comments,num_child,num_word,close,change,last_close
10,2017-09-01 10:00:00,0.119058823529,0.8256666666670001,0.055235294117599996,0.131915686275,0.077518627451,0.39824509803900005,0.334676470588,0.267088235294,0.0994737668,0.845354633497,0.054917166163499995,0.197886049511,-0.031854604325500004,0.405137928389,0.297132905216,0.29771536016399996,0.082264326082,0.856069686346,0.061499334445699994,0.124782007953,0.027570931942599998,0.423924354912,0.315064583763,0.260979815686,1,0,0,0,0,102,0.941276470588,196.843137255,4822.49,-0.0017874583462070199,4831.11
11,2017-09-01 11:00:00,0.182014925373,0.762343283582,0.0555970149254,0.236398507463,0.18870597014899998,0.362388059701,0.38043283582099996,0.257134328358,0.128048193116,0.7976502977509999,0.0743041329719,0.151772879243,0.09068965015580001,0.377834374041,0.34038128174599996,0.281684607646,0.125757248585,0.8134741812109999,0.0607301078515,0.16925865071199997,0.109485207291,0.381497537817,0.329006626069,0.289399688886,1,0,0,0,0,67,0.776219402985,185.104477612,4839.88,0.003593064290850254,4822.49
12,2017-09-01 12:00:00,0.136131147541,0.7905245901639999,0.0733278688525,0.09387704918030002,-0.00364754098361,0.410983606557,0.321540983607,0.267327868852,0.102045599566,0.82497105487,0.07295001280510001,0.11079998205600002,0.0266478622113,0.455865145681,0.285895652425,0.25814475565,0.0868672501685,0.8422014615700001,0.0708968074047,0.051123462015199996,-0.0794265129012,0.45759854567,0.270798440164,0.271465082121,1,0,0,0,0,61,0.950919672131,157.803278689,4830.34,-0.0019750162514439898,4839.88
13,2017-09-01 13:00:00,0.09574418604650001,0.856,0.048255813953499996,0.14563255814,0.00544418604651,0.391023255814,0.303604651163,0.305395348837,0.08717563757480001,0.857680337882,0.0551440245432,0.09174878041489999,-0.0763221485027,0.426070611303,0.274836326843,0.299082754063,0.12699604755899999,0.8257097131829999,0.047294239258000005,0.161700909003,-0.00208728278482,0.36512092294200005,0.32276228300500004,0.31202857285700003,1,0,0,0,0,43,0.790797674419,183.069767442,4844.94,0.0030134532109787645,4830.34
14,2017-09-01 14:00:00,0.160714285714,0.7908214285709999,0.048464285714300004,0.182621428571,0.0652285714286,0.38582142857100005,0.34778571428599997,0.266321428571,0.17227327957400002,0.7885189287450001,0.0391889242548,0.19955143958500002,0.0933360499911,0.364028877539,0.361348698336,0.274509217681,0.07607276448580001,0.917979056391,0.00606580680829,0.123098039146,-0.0632435457689,0.415112822594,0.239488425436,0.345516367892,1,0,0,0,0,28,0.607242857143,169.5,4838.5,-0.0013309910096103337,4844.94
15,2017-09-01 15:00:00,0.13447826087,0.8228260869570001,0.0426956521739,0.21733043478300001,-0.066052173913,0.33021739130399996,0.319304347826,0.35043478260899996,0.15912811782800002,0.7956139127099999,0.0452257125945,0.175953147867,-0.238182324204,0.333967602815,0.373223806214,0.29306664430199997,0.123201729068,0.831465341981,0.0453329289509,0.397265743253,0.43922919019100004,0.301004479313,0.396654806263,0.30247402065,1,0,0,0,0,23,0.652273913043,150.65217391299998,4871.83,0.006841371722740721,4838.5
16,2017-09-01 16:00:00,0.126493975904,0.7884578313249999,0.085,0.06924698795180001,0.177802409639,0.354493975904,0.376686746988,0.268855421687,0.128762860694,0.78266276018,0.0885470229778,0.0686021439277,0.25140665375300003,0.33089725183200003,0.413698154423,0.255486659455,0.114689030954,0.762612726787,0.122651367088,-0.015201548080500001,0.248590819628,0.367014001309,0.36056459084200004,0.272593265248,1,0,0,0,0,83,0.7711843373489999,114.674698795,4883.69,0.0024284915709227393,4871.83
17,2017-09-01 17:00:00,0.18843902439,0.7631219512199999,0.048414634146300005,0.170290243902,0.10044146341499999,0.374414634146,0.35097560975599995,0.27451219512200004,0.18722961713599998,0.755959333504,0.0566988063005,0.056626867448199995,0.025221981632,0.301067860825,0.394764390133,0.30412182959399997,0.12826155180600002,0.8254126653039999,0.0463025269684,0.07332552454300001,-0.0681257877737,0.391951816222,0.29853988340599996,0.309415276683,1,0,0,0,0,41,1.0488804878,110.292682927,4869.99,-0.002813147460261689,4883.69
18,2017-09-01 18:00:00,0.0985625,0.85575,0.04575,0.159834375,0.10384375,0.41096875,0.35090625,0.23800000000000002,0.103790427504,0.80192683942,0.0943773269767,0.0899974559334,-0.0581289303204,0.447951903067,0.304136146381,0.247587630538,0.08454749309189999,0.905992691972,0.009641615764979999,0.231494122219,-0.052240933137,0.429451857003,0.269375495382,0.301127181501,1,0,0,0,0,32,0.6876,108.40625,4894.31,0.004969035471803098,4869.99
19,2017-09-01 19:00:00,0.11365625,0.793125,0.093125,0.04074375,-0.12620625,0.385,0.309,0.305875,0.109592753126,0.819603892192,0.07069224425699999,0.115011880765,-0.205467239072,0.40869042210699996,0.280754202303,0.310505989887,0.073755320124,0.8490758732170001,0.076835505266,0.0168115242968,-0.300510092821,0.393498866818,0.26129802693000004,0.345036445141,1,0,0,0,0,32,0.7501,173.09375,4947.99,0.010848849734942751,4894.31
20,2017-09-01 20:00:00,0.09,0.8809032258059999,0.0290967741935,0.102877419355,0.111667741935,0.414741935484,0.35064516129,0.234516129032,0.166699122501,0.810281649216,0.0230192282828,0.223721817722,0.182267395803,0.40704473796999996,0.38234969245800005,0.21040811932999998,0.064916424308,0.916690828627,0.0183927470645,0.0840025440049,0.172144022762,0.45599443988000005,0.350565228165,0.19335337410999998,1,0,0,0,0,31,0.7420354838709999,84.3548387097,4931.76,-0.003290914399727392,4947.99
21,2017-09-01 21:00:00,0.117105263158,0.786263157895,0.09663157894739999,0.0627315789474,0.0692105263158,0.403421052632,0.27515789473700003,0.321368421053,0.058636683973,0.823109999857,0.11825331617000001,-0.00561698631311,0.0619510125885,0.343446253208,0.36772736695200003,0.28882637825199997,0.114667181373,0.718792021684,0.166540796943,0.010777634721600001,0.102204145791,0.35945372643600004,0.279554627356,0.36099163509900006,1,0,0,0,0,19,0.47378421052599995,124.05263157899999,4967.32,0.00715878985046252,4931.76
22,2017-09-01 22:00:00,0.13975,0.7898055555560001,0.0704444444444,0.100344444444,0.061713888888900004,0.376472222222,0.331361111111,0.292222222222,0.119892262399,0.795041509588,0.08506622801319999,0.0455774763424,0.00626583010843,0.388999624178,0.299542621221,0.311349426184,0.152998012798,0.7275093444320001,0.11949264277,0.022107568864700004,-0.0254827538369,0.290387912646,0.350163846256,0.35940658901199996,1,0,0,0,0,36,0.666766666667,106.916666667,4915.19,-0.01060589722879484,4967.32
23,2017-09-01 23:00:00,0.0947666666667,0.8306666666670001,0.0746,0.02938,0.05317666666669999,0.447333333333,0.2848,0.2679,0.130605222934,0.785913111798,0.0834995232398,0.00617088620252,0.359201462957,0.279223291609,0.396690434441,0.324193412853,0.0752823381194,0.867995520538,0.0567621405431,0.021516943566799996,0.0177682490101,0.570505219374,0.202289901212,0.22728487381499998,1,0,0,0,0,30,0.833433333333,158.93333333299998,4830.57,-0.017517601442479852,4915.19
24,2017-09-02 00:00:00,0.131933333333,0.799866666667,0.0682,0.21073333333299998,0.0728266666667,0.46533333333300003,0.282733333333,0.25173333333299996,0.0953158550348,0.861254511949,0.0436296244447,0.259949319315,0.25359510992400003,0.561310172421,0.23997326114599998,0.1982880048,0.128572148825,0.824566135828,0.0471473684211,0.250134414054,0.162066591445,0.44900349925,0.315707219881,0.234860758409,1,0,0,0,0,15,0.466766666667,147.0,4850.01,0.004008239158269882,4830.57
25,2017-09-02 01:00:00,0.143272727273,0.764649350649,0.09205194805189999,0.0568116883117,0.20180389610399999,0.357974025974,0.410584415584,0.231415584416,0.16763482412,0.701352800613,0.130945486688,0.0414933710737,0.284846356432,0.315037895011,0.473784325621,0.21104065848499998,0.109545241011,0.769704279952,0.120734084386,-0.0614949022828,0.122644418491,0.347280038421,0.37811885221,0.274535540596,1,0,0,0,0,77,0.792307792208,113.27272727299999,4628.11,-0.04794613784028482,4850.01
26,2017-09-02 02:00:00,0.0989166666667,0.8510833333329999,0.050020833333300006,0.0614875,0.15434375,0.301333333333,0.449875,0.24877083333299999,0.155494527846,0.7799598680329999,0.064524328959,0.224915003886,0.419078931001,0.315651994826,0.526380374285,0.157939262351,0.06574788860780001,0.8749740773119999,0.0592780364052,0.014284338957499998,0.131551381474,0.327090148076,0.40498175552500004,0.267811827982,1,0,0,0,0,48,0.895933333333,75.0833333333,4768.1,0.029359703026362843,4628.11
27,2017-09-02 03:00:00,0.07307142857139999,0.849285714286,0.0776428571429,-0.0124214285714,0.009242857142860002,0.40542857142899996,0.302571428571,0.29192857142900003,0.10805567966099999,0.8266798424189999,0.0652644779195,0.021582120661,0.0323616534658,0.39720776432300003,0.3491308456,0.25354818363299997,0.111072830618,0.8114656113959999,0.07746155798610001,0.06710682003480001,0.0780002876613,0.35562074853500003,0.352533081053,0.291769247927,1,0,0,0,0,14,0.9286714285709999,79.6428571429,4769.9,0.00037736640181120623,4768.1
28,2017-09-02 04:00:00,0.135666666667,0.7963333333329999,0.068,0.0804055555556,-0.010461111111100001,0.477222222222,0.286611111111,0.23600000000000002,0.262586610753,0.879401577411,-0.141988188164,0.654698945997,-0.026836578879900003,0.5639013742979999,0.402243495678,0.0336363829535,0.112671265747,0.8659860694529999,0.021342664800400004,0.154740688529,0.0183497933747,0.585978248795,0.250451676331,0.163458952654,1,0,0,0,0,18,0.5001,125.388888889,4749.64,-0.00426558644444617,4769.9
29,2017-09-02 05:00:00,0.0956,0.855,0.0494,0.10365,-0.15927,0.3798,0.2739,0.3463,0.0627796011333,0.805947169602,0.131273229265,-0.585295058608,0.819234527526,0.263895328037,0.468489189489,0.26778213988099997,0.106554338407,0.855888790134,0.03755687145869999,0.371259154538,-0.5187489467840001,0.372334162871,0.282110198867,0.345666737029,1,0,0,0,0,10,0.9001,178.1,4698.92,-0.01079396967813886,4749.64
30,2017-09-02 06:00:00,0.0985,0.8062777777779999,0.0953333333333,0.0201888888889,0.154188888889,0.415722222222,0.305055555556,0.279222222222,0.0963973121211,0.7992467487100001,0.104410735078,0.00637568306535,0.0692431904419,0.449136162396,0.279315703174,0.27154813443000003,0.0863021956048,0.811299096163,0.10279865624199999,0.040066422044,0.245363588554,0.540077616029,0.251309674259,0.208612709712,1,0,0,0,0,18,0.555655555556,105.388888889,4749.46,0.010641209737528048,4698.92
31,2017-09-02 07:00:00,0.0943529411765,0.852117647059,0.0535294117647,0.123229411765,0.0132647058824,0.312764705882,0.33923529411799996,0.34805882352899997,0.11090772249299999,0.84939085788,0.0397014196274,0.21178217770500002,0.253088417238,0.29886234062100003,0.370056869004,0.331368142232,0.049907555715500006,0.857699051161,0.0923933931232,-0.267233621284,-0.231008473559,0.34599435096000003,0.320403201456,0.333802423588,1,0,0,0,0,17,0.588335294118,194.05882352900002,4750.65,0.00025049203793156723,4749.46
32,2017-09-02 08:00:00,0.117714285714,0.818964285714,0.06339285714290001,0.11105357142899999,0.143478571429,0.3835,0.3245,0.292035714286,0.0863717725734,0.862324478556,0.0513486935242,0.18473026635099998,0.37957234761200004,0.35179875015199996,0.37936906029899997,0.268731070258,0.10996376672000001,0.816926137289,0.07314713659319999,0.144278035981,0.256158685025,0.35385492615599995,0.34147972062200005,0.304739423319,1,0,0,0,0,28,0.964385714286,180.892857143,4702.71,-0.010194122112569051,4750.65
33,2017-09-02 09:00:00,0.0694,0.8372,0.0934,-0.032728,-0.11864000000000001,0.44011999999999996,0.25492,0.30488000000000004,0.0520710327101,0.812944516038,0.13501261927400002,-0.15334645709699998,-0.12653634167799999,0.41187423400600004,0.24919738459899998,0.338787538467,0.0713330648521,0.877327760033,0.0512280794334,0.00799434411887,-0.177264079989,0.533875867241,0.218782796834,0.24734132481600002,1,0,0,0,0,25,0.7201,154.04,4704.0,0.0002742346938775433,4702.71
34,2017-09-02 10:00:00,0.10802380952400001,0.852880952381,0.0390714285714,0.19994047619000002,0.0869404761905,0.441571428571,0.295238095238,0.263166666667,0.150820358658,0.80027512467,0.0488985638454,0.362272727408,0.35709681751999994,0.3215565718,0.40050332075,0.27776153989,0.0828701881737,0.861432136168,0.0556976723259,0.10060057425300001,0.0836937878697,0.49322610167900005,0.252072709821,0.254701185167,1,0,0,0,0,42,0.714385714286,170.142857143,4600.0,-0.022608695652173917,4704.0
35,2017-09-02 11:00:00,0.091275862069,0.8354827586210001,0.07331034482760002,0.111965517241,0.233286206897,0.39020689655199997,0.335,0.274793103448,0.09402075041480001,0.816469324364,0.088957860648,0.597570747342,0.640338745288,0.391395797419,0.33681244524899995,0.271770924628,0.10379015452299999,0.783839573552,0.11237028025800001,0.0463412629307,0.39697188798,0.324216307196,0.364121481154,0.311412241854,1,0,0,0,0,29,0.8276862068970001,332.172413793,4639.18,0.00844545803353185,4600.0
36,2017-09-02 12:00:00,0.134529411765,0.751117647059,0.114470588235,0.21715882352899998,0.08524705882349999,0.369588235294,0.32664705882399997,0.303764705882,0.147102626846,0.778278732738,0.074795109534,0.47798171472199996,0.322938175369,0.370647032354,0.328294076472,0.300853013969,0.105669392335,0.8327700661599999,0.0616161029236,0.315568483532,0.12651276935,0.414940161207,0.277671292156,0.307166345401,1,0,0,0,0,17,1.05892352941,204.705882353,4624.0,-0.003282871972318402,4639.18
37,2017-09-02 13:00:00,0.126032258065,0.830258064516,0.0437096774194,0.206438709677,0.12724838709699998,0.351290322581,0.409709677419,0.238870967742,0.122033847136,0.843022027323,0.0349441255417,0.256515109698,0.14248710966199998,0.355011106355,0.415876189706,0.228966637117,0.09815413400560001,0.862239419933,0.039606446061100004,0.242166340738,-0.0029029251797600005,0.393420284761,0.34703619053999996,0.259513212395,1,0,0,0,0,31,1.06461612903,157.935483871,4675.0,0.01090909090909091,4624.0
38,2017-09-02 14:00:00,0.0885769230769,0.823692307692,0.0879230769231,0.00203461538462,-0.0478192307692,0.37580769230800004,0.301846153846,0.322461538462,0.0953997465808,0.7956296137569999,0.109013502356,-0.0802926564156,-0.0233937643745,0.36227193132799995,0.307542645559,0.330299708868,0.083227904884,0.80782005763,0.10922475525599999,-0.169688796324,-0.0880270663467,0.37236404334,0.29700057265999996,0.330680846809,1,0,0,0,0,26,0.846253846154,213.53846153799998,4632.28,-0.009222240451786216,4675.0
39,2017-09-02 15:00:00,0.08387804878050001,0.8438780487800001,0.0723170731707,0.0486,0.0042658536585399994,0.34826829268299997,0.338512195122,0.31312195121999997,0.08794103648530001,0.790774938847,0.121359654835,-0.06580362138780001,-0.101176199055,0.41372043400200004,0.267548663449,0.31860485311000003,0.06950140343439999,0.8553798295880001,0.075190195719,-0.0404317849924,0.12903067772,0.416493339936,0.324572789323,0.258981475618,1,0,0,0,0,41,1.0244902439,100.634146341,4650.0,0.0038107526881720976,4632.28
40,2017-09-02 16:00:00,0.116071428571,0.7820178571430001,0.101946428571,0.0200267857143,-0.0289107142857,0.420535714286,0.2885,0.290982142857,0.15182033734,0.78027126933,0.06794229172170001,0.0723026038595,0.0598491774967,0.444702242944,0.310219308236,0.245205562278,0.126290474445,0.8082469399400001,0.0655875751996,0.146112373348,0.014919886429899998,0.501073937207,0.250296123786,0.24871326470199998,1,0,0,0,0,56,0.8572428571430001,118.01785714299999,4593.57,-0.01228456298695792,4650.0
41,2017-09-02 17:00:00,0.07153999999999999,0.85526,0.05322,0.027574,0.03828,0.5272,0.23335999999999998,0.2394,0.11885604023299999,0.801579628257,0.0678226704312,0.140283958238,0.17284031998100002,0.24668708899500003,0.391026019646,0.362322181048,0.0630007624319,0.872837716275,0.064177593072,-0.0388440698152,-0.00479079725025,0.545176966342,0.203520521382,0.251302508705,1,0,0,0,0,50,1.1201,138.72,4544.95,-0.01069758743220495,4593.57
42,2017-09-02 18:00:00,0.10885999999999998,0.84124,0.04992,0.060877999999999995,-0.006644,0.45786000000000004,0.28144,0.26078,0.139742390559,0.837651371432,0.022617866403099998,0.156151437591,0.0230401346433,0.34254158828000003,0.348205420615,0.30925299575599996,0.0619793082016,0.8963709282529999,0.0416497662478,-0.022850847453,-0.130821057154,0.578308047561,0.194471211998,0.22722075125,1,0,0,0,0,50,0.7401,119.04,4551.01,0.0013315725520270006,4544.95
43,2017-09-02 19:00:00,0.0974761904762,0.823095238095,0.0794761904762,0.0965,0.214847619048,0.364666666667,0.386571428571,0.248761904762,0.16151260426,0.7549704504160001,0.0835514290344,0.239041402174,0.48884222797700005,0.131085879988,0.549057199306,0.319787960182,0.11924619025000001,0.76476020863,0.116076928204,0.131243919814,0.152402594546,0.38274683597,0.36742001816299996,0.249916464619,1,0,0,0,0,21,0.5715285714289999,103.04761904799999,4649.99,0.02128606728186503,4551.01
44,2017-09-02 20:00:00,0.20673684210499998,0.752157894737,0.040999999999999995,0.24553157894699998,0.0471,0.38994736842100003,0.347947368421,0.262052631579,0.20106283689399998,0.7651867264129999,0.0333754527075,0.43254514606899996,-0.021317812692400004,0.41768585302699995,0.315845656039,0.26634349523,0.07163513025019999,0.8657526284620001,0.06207384305369999,0.150629254955,-0.125759351326,0.493754059022,0.2277867927,0.278151493243,1,0,0,0,0,19,0.6843105263160001,130.368421053,4699.99,0.010638320507064907,4649.99
45,2017-09-02 21:00:00,0.111380952381,0.814904761905,0.0737142857143,0.0798952380952,0.0142619047619,0.431619047619,0.28238095238099997,0.285952380952,0.102038106037,0.86030008811,0.037661805853,0.1084403784,0.10961697649700002,0.40200117353799997,0.324205889955,0.273717465912,0.0239372024519,0.805693795618,0.17036900193,-0.194655649472,-0.338289203283,0.51806295906,0.099337260904,0.382522861692,1,0,0,0,0,21,0.619147619048,102.476190476,4732.14,0.006793966366168486,4699.99
46,2017-09-02 22:00:00,0.14573684210500001,0.753368421053,0.100789473684,-0.00344210526316,-0.152336842105,0.344421052632,0.324157894737,0.331368421053,0.110578207719,0.787171841798,0.10223071656999999,-0.056413449123999995,-0.077271973524,0.393190525731,0.301443137655,0.305327874558,0.112562559015,0.7728847687710001,0.114441562337,-0.129462284629,-0.480452953265,0.36788393561399996,0.172587553739,0.45930632422,1,0,0,0,0,19,0.47378421052599995,149.473684211,4671.12,-0.013063248214561056,4732.14
47,2017-09-02 23:00:00,0.0085,0.95,0.0415,-0.41565,-0.69705,0.39,0.2605,0.3495,0.011333144457,0.93333444437,0.055332411172599995,-0.554190763949,-0.7488965435639999,0.39899940004,0.25466705553,0.34633354443000003,0.0085,0.95,0.0415,-0.41565,-0.69705,0.39,0.2605,0.3495,1,0,0,0,0,2,0.0001,554.5,4667.68,-0.0007369828265861412,4671.12
48,2017-09-03 00:00:00,0.08164,0.83196,0.08644,-0.005968,0.267444,0.40371999999999997,0.37296,0.22328,0.0910071807504,0.8323455811470001,0.076875175824,0.141560523373,0.154237375122,0.382265100274,0.383235105237,0.23442626569400002,0.0585955503476,0.839468163425,0.102123774705,0.05698258198580001,0.230552882119,0.45430854776999996,0.288725330834,0.256809880478,1,0,0,0,0,25,1.2801,201.28,4718.94,0.010862608975744406,4667.68
49,2017-09-03 01:00:00,0.1457,0.7773,0.0769,0.22626999999999997,0.162175,0.4087,0.34815,0.2431,0.12453042339199999,0.761980306394,0.113289272215,0.265722210956,-0.020365349193,0.37093075538500003,0.342030122398,0.287009121818,0.11544128234,0.7628768029,0.121494425697,-0.127318301462,0.0272481158605,0.35331942257200005,0.40449295713,0.24212512186000001,1,0,0,0,0,20,0.8001,262.5,4737.01,0.003814642569891264,4718.94
50,2017-09-03 02:00:00,0.100260869565,0.765869565217,0.133826086957,-0.0817043478261,-0.0690913043478,0.32152173913000004,0.35700000000000004,0.321304347826,0.011731807257000001,0.882867422411,0.105365475993,-0.190444116453,0.144448339516,0.420503204031,0.3540706675,0.225296715501,0.0772751303273,0.756319180268,0.166360235066,-0.25432286261,-0.241109289029,0.340088967972,0.317276880144,0.342452334529,1,0,0,0,0,23,0.9566217391299999,139.608695652,4669.98,-0.014353380528396409,4737.01
51,2017-09-03 03:00:00,0.124,0.796538461538,0.0795384615385,0.061776923076900005,-0.23494615384599998,0.441846153846,0.22669230769200002,0.331461538462,0.127304161069,0.788783047045,0.08373889301910001,-0.00533968471347,-0.450383475282,0.49173631055600003,0.111310869386,0.396909344254,0.149996244987,0.768337406819,0.0818885494317,0.14962064479599999,-0.337951788075,0.36701080955,0.256440147534,0.37654904291599994,1,0,0,0,0,13,0.692407692308,100.69230769200001,4669.68,-6.424423086791223e-05,4669.98
52,2017-09-03 04:00:00,0.10654545454500002,0.7847272727269999,0.108727272727,0.00198181818182,-0.253218181818,0.404272727273,0.258454545455,0.337181818182,0.114139340622,0.750210185321,0.135650474058,-0.129712910135,-0.009036479066809999,0.426325017267,0.275580957231,0.298047512738,0.164489376948,0.7346758427619999,0.10083478029,0.272916995218,-0.38694215060599996,0.372672460049,0.274996967223,0.352330556065,1,0,0,0,0,11,0.545554545455,169.545454545,4706.09,0.007736783614422983,4669.68
53,2017-09-03 05:00:00,0.0585714285714,0.6798571428569999,0.26157142857099996,-0.2616,-0.3146,0.246285714286,0.231,0.522714285714,1281.48714286,7316.39414287,-8596.88128573,14947.881257199999,17203.542542900002,4604.53200001,-821.19757143,-3782.33442858,0.0585714285714,0.6798571428569999,0.26157142857099996,-0.2616,-0.3146,0.246285714286,0.231,0.522714285714,1,0,0,0,0,7,0.0001,115.428571429,4631.46,-0.01611370928389754,4706.09
54,2017-09-03 06:00:00,0.122714285714,0.7340000000000001,0.14335714285700002,0.00418571428571,-0.28882142857099996,0.308428571429,0.315285714286,0.376214285714,0.10610556910800001,0.844734802254,0.0491727876065,0.429636899583,-0.634948887126,0.36280162997000004,0.29780295363000003,0.33884279368500003,0.10589019742900001,0.7423326852359999,0.15177712289,0.262002169831,-0.677908626551,0.292167931383,0.33894260446400004,0.368333946249,1,0,0,0,0,14,1.2858142857100001,305.857142857,4635.29,0.0008262697695289674,4631.46
