daily_discussion_date,vader_pos,vader_neu,vader_neg,vader_compound,socialsent_compound,socialsent_neu,socialsent_pos,socialsent_neg,None,Long-term Holder,Bitcoin Skeptic,Bearish,Bullish,num_comments,num_child,num_word
2017-10-20 01,0.1957,0.7463,0.0581,0.21033,0.4205,0.2951,0.4957,0.2094,0.1,0.5,0.0,0.0,0.4,10,0.4,150.8
2017-10-20 02,0.0905882352941,0.865823529412,0.0435882352941,0.0716705882353,0.190952941176,0.386,0.335,0.278941176471,0.647058823529,0.294117647059,0.0,0.0,0.0588235294118,17,1.05882352941,217.176470588
2017-10-20 03,0.479,0.521,0.0,0.555,-0.26705,0.285,0.1525,0.5625,0.5,0.5,0.0,0.0,0.0,2,0.0,46.0
2017-10-20 04,0.14875,0.85125,0.0,0.5546,0.52415,0.55,0.28575,0.1645,0.0,0.5,0.0,0.0,0.5,4,1.0,141.5
2017-10-20 05,0.212352941176,0.754764705882,0.0329411764706,0.2971,-0.035,0.350411764706,0.381058823529,0.268647058824,0.647058823529,0.117647058824,0.0588235294118,0.0,0.176470588235,17,1.58823529412,343.058823529
2017-10-20 06,0.0956857142857,0.819428571429,0.0848857142857,0.00905714285714,0.05486,0.3948,0.297542857143,0.307571428571,0.828571428571,0.0571428571429,0.0,0.0571428571429,0.0571428571429,35,1.22857142857,278.685714286
2017-10-20 07,0.164038461538,0.791692307692,0.0442692307692,0.140219230769,0.0619346153846,0.385,0.348115384615,0.266846153846,0.769230769231,0.230769230769,0.0,0.0,0.0,26,0.884615384615,220.230769231
2017-10-20 08,0.124833333333,0.799533333333,0.0756,0.173896666667,0.0467733333333,0.420233333333,0.297433333333,0.282366666667,0.833333333333,0.0666666666667,0.0,0.0,0.1,30,0.633333333333,256.033333333
2017-10-20 09,0.130666666667,0.766166666667,0.1031,0.06776,-0.00428,0.334266666667,0.337866666667,0.3277,0.7,0.2,0.0,0.0,0.1,30,0.8,165.5
2017-10-20 10,0.110621428571,0.817278571429,0.0721071428571,0.110031428571,0.158015714286,0.393171428571,0.348571428571,0.258207142857,0.842857142857,0.0714285714286,0.00714285714286,0.0,0.0785714285714,140,0.721428571429,98.9928571429
2017-10-20 11,0.109731343284,0.824029850746,0.0662487562189,0.0995646766169,0.143020895522,0.371950248756,0.367880597015,0.260144278607,0.800995024876,0.134328358209,0.0,0.0,0.0646766169154,201,0.915422885572,124.313432836
2017-10-20 12,0.119641221374,0.811977099237,0.0683816793893,0.161987022901,0.16646259542,0.344923664122,0.375847328244,0.279229007634,0.770992366412,0.129770992366,0.0,0.0,0.0992366412214,131,0.885496183206,137.992366412
2017-10-20 13,0.159263157895,0.777221052632,0.0635052631579,0.169614736842,0.124501052632,0.379221052632,0.362463157895,0.258305263158,0.694736842105,0.147368421053,0.0,0.0105263157895,0.147368421053,95,0.747368421053,160.536842105
2017-10-20 14,0.105092307692,0.831492307692,0.0634615384615,0.151370769231,0.177723076923,0.375123076923,0.367646153846,0.257246153846,0.661538461538,0.246153846154,0.0153846153846,0.0153846153846,0.0615384615385,65,0.8,144.369230769
2017-10-20 15,0.105351851852,0.825722222222,0.068962962963,0.12667962963,0.164137037037,0.3255,0.381,0.293537037037,0.592592592593,0.222222222222,0.037037037037,0.0,0.148148148148,54,0.703703703704,185.555555556
2017-10-20 16,0.118441176471,0.814176470588,0.0673921568627,0.122302941176,0.0945725490196,0.347137254902,0.346892156863,0.305950980392,0.696078431373,0.117647058824,0.0,0.0294117647059,0.156862745098,102,0.833333333333,180.156862745
2017-10-20 17,0.133033333333,0.794483333333,0.0725,0.177525,0.13067,0.399266666667,0.3376,0.2631,0.716666666667,0.116666666667,0.0166666666667,0.0,0.15,60,0.833333333333,233.4
2017-10-20 18,0.116423076923,0.828961538462,0.0545769230769,0.123792307692,-0.0840115384615,0.389576923077,0.298923076923,0.3115,0.576923076923,0.269230769231,0.0384615384615,0.0,0.115384615385,26,0.923076923077,229.0
2017-10-20 19,0.0853076923077,0.822538461538,0.0921538461538,0.0464769230769,0.100465384615,0.399538461538,0.333730769231,0.266692307692,0.769230769231,0.0769230769231,0.0,0.0384615384615,0.115384615385,26,1.0,184.153846154
2017-10-20 20,0.132513513514,0.799891891892,0.0675675675676,0.122854054054,0.11552972973,0.473513513514,0.31227027027,0.214324324324,0.540540540541,0.162162162162,0.0,0.216216216216,0.0810810810811,37,0.594594594595,94.027027027
2017-10-20 21,0.138,0.770384615385,0.0916153846154,0.132107692308,0.0462,0.334923076923,0.366230769231,0.298692307692,0.769230769231,0.0769230769231,0.0,0.0769230769231,0.0769230769231,26,0.884615384615,117.692307692
2017-10-20 22,0.140875,0.80525,0.0539166666667,0.193808333333,0.183095833333,0.431083333333,0.3255,0.243375,0.708333333333,0.166666666667,0.0,0.0,0.125,24,0.625,127.708333333
2017-10-20 23,0.132268292683,0.791268292683,0.0764634146341,0.122782926829,0.261073170732,0.388268292683,0.361902439024,0.249756097561,0.780487804878,0.0731707317073,0.0,0.0,0.146341463415,41,1.0,184.56097561
2017-10-21 00,0.0875106382979,0.852063829787,0.0605106382979,0.175789361702,0.185768085106,0.393978723404,0.347191489362,0.258829787234,0.425531914894,0.340425531915,0.0,0.0,0.234042553191,47,0.744680851064,218.234042553
2017-10-21 01,0.1148,0.83172,0.05348,0.064464,0.077108,0.37244,0.33468,0.29288,0.84,0.12,0.0,0.0,0.04,25,1.12,259.28
2017-10-21 02,0.182483870968,0.782483870968,0.035064516129,0.246522580645,0.140712903226,0.380419354839,0.345290322581,0.274322580645,0.709677419355,0.193548387097,0.0,0.0,0.0967741935484,31,1.06451612903,195.0
2017-10-21 03,0.0633,0.8714,0.0653,0.03124,0.23446,0.413,0.3872,0.2,0.5,0.2,0.0,0.0,0.3,10,0.4,143.1
2017-10-21 04,0.190705882353,0.733176470588,0.0759411764706,0.136758823529,0.2035,0.316294117647,0.405764705882,0.277941176471,0.470588235294,0.529411764706,0.0,0.0,0.0,17,0.823529411765,173.705882353
2017-10-21 05,0.139846153846,0.807,0.0531538461538,0.316284615385,0.499292307692,0.457769230769,0.375461538462,0.167,0.538461538462,0.461538461538,0.0,0.0,0.0,13,1.76923076923,264.846153846
2017-10-21 06,0.198538461538,0.761846153846,0.0396923076923,0.242115384615,0.317276923077,0.424153846154,0.337846153846,0.238,0.384615384615,0.538461538462,0.0,0.0,0.0769230769231,13,0.538461538462,84.8461538462
2017-10-21 07,0.141818181818,0.815363636364,0.0428636363636,0.108813636364,0.229136363636,0.431,0.355272727273,0.213636363636,0.681818181818,0.227272727273,0.0,0.0,0.0909090909091,22,0.863636363636,122.772727273
2017-10-21 08,0.0751764705882,0.907882352941,0.0169411764706,0.166523529412,0.123758823529,0.495705882353,0.295882352941,0.208470588235,0.470588235294,0.352941176471,0.0,0.0,0.176470588235,17,0.529411764706,103.294117647
2017-10-21 09,0.112666666667,0.803133333333,0.0841333333333,0.0682666666667,0.105606666667,0.373066666667,0.318333333333,0.308466666667,0.733333333333,0.2,0.0666666666667,0.0,0.0,15,0.866666666667,143.133333333
2017-10-21 10,0.107192982456,0.839754385965,0.0529473684211,0.0746157894737,0.0399,0.424631578947,0.282807017544,0.292596491228,0.824561403509,0.157894736842,0.0,0.0,0.0175438596491,57,0.964912280702,117.01754386
2017-10-21 11,0.132142857143,0.783339285714,0.0845357142857,0.0681017857143,0.204439285714,0.355285714286,0.405732142857,0.238982142857,0.803571428571,0.142857142857,0.0,0.0,0.0535714285714,56,0.803571428571,170.517857143
2017-10-21 12,0.0779756097561,0.824219512195,0.097756097561,-0.00762926829268,0.0412390243902,0.390682926829,0.307317073171,0.302,0.780487804878,0.170731707317,0.0,0.0243902439024,0.0243902439024,41,0.878048780488,188.0
2017-10-21 13,0.105957142857,0.844742857143,0.0493,0.0730557142857,0.142691428571,0.420871428571,0.312585714286,0.2665,0.714285714286,0.214285714286,0.0,0.0142857142857,0.0571428571429,70,0.957142857143,108.457142857
2017-10-21 14,0.178351351351,0.745108108108,0.0765405405405,0.0395594594595,0.0432675675676,0.392054054054,0.347945945946,0.260189189189,0.702702702703,0.162162162162,0.0,0.027027027027,0.108108108108,37,0.621621621622,111.810810811
2017-10-21 15,0.104880952381,0.843095238095,0.0520476190476,0.143269047619,0.0940428571429,0.362571428571,0.32480952381,0.312619047619,0.642857142857,0.261904761905,0.0,0.0,0.0952380952381,42,0.952380952381,133.166666667
2017-10-21 16,0.0768444444444,0.883822222222,0.0393555555556,0.0707444444444,0.0297733333333,0.350755555556,0.339111111111,0.310177777778,0.8,0.111111111111,0.0,0.0,0.0888888888889,45,1.0,201.666666667
2017-10-21 17,0.137588235294,0.803941176471,0.0584411764706,0.163644117647,-0.107873529412,0.384852941176,0.314823529412,0.300205882353,0.794117647059,0.176470588235,0.0,0.0,0.0294117647059,34,0.823529411765,182.735294118
2017-10-21 18,0.109777777778,0.84,0.0502592592593,0.213974074074,0.0215444444444,0.411481481481,0.287444444444,0.301037037037,0.703703703704,0.296296296296,0.0,0.0,0.0,27,1.0,179.407407407
2017-10-21 19,0.123694444444,0.803305555556,0.0730833333333,0.186280555556,0.0862,0.448111111111,0.291388888889,0.260472222222,0.722222222222,0.111111111111,0.0,0.0,0.166666666667,36,0.861111111111,208.805555556
2017-10-21 20,0.141047619048,0.799428571429,0.0595714285714,0.120452380952,0.0721904761905,0.544285714286,0.251095238095,0.204666666667,0.857142857143,0.047619047619,0.0,0.0952380952381,0.0,21,0.761904761905,138.571428571
2017-10-21 21,0.133529411765,0.762117647059,0.104235294118,0.0931705882353,-0.120864705882,0.346470588235,0.299588235294,0.353941176471,0.705882352941,0.176470588235,0.0,0.0588235294118,0.0588235294118,17,0.411764705882,155.294117647
2017-10-21 22,0.209733333333,0.706333333333,0.0838,0.216153333333,-0.00189333333333,0.344933333333,0.3988,0.256266666667,0.733333333333,0.266666666667,0.0,0.0,0.0,15,0.933333333333,147.6
2017-10-21 23,0.0749130434783,0.860739130435,0.0642608695652,0.0519608695652,-0.025547826087,0.420652173913,0.30247826087,0.276869565217,0.869565217391,0.130434782609,0.0,0.0,0.0,23,0.391304347826,131.260869565
2017-10-22 00,0.0468181818182,0.868045454545,0.0850454545455,-0.0231045454545,0.0889136363636,0.389545454545,0.358954545455,0.251409090909,0.909090909091,0.0454545454545,0.0,0.0,0.0454545454545,22,0.681818181818,170.181818182
2017-10-22 01,0.115,0.821689655172,0.0634482758621,0.143182758621,0.0518275862069,0.373931034483,0.311931034483,0.314103448276,0.724137931034,0.172413793103,0.0,0.0,0.103448275862,29,1.06896551724,171.344827586
2017-10-22 02,0.0691176470588,0.852470588235,0.0784411764706,0.06075,0.145326470588,0.418558823529,0.307058823529,0.274382352941,0.823529411765,0.147058823529,0.0,0.0,0.0294117647059,34,0.794117647059,191.970588235
2017-10-22 03,0.10964516129,0.825258064516,0.0651935483871,0.118812903226,0.0854096774194,0.406709677419,0.344935483871,0.248419354839,0.709677419355,0.129032258065,0.0,0.0,0.161290322581,31,0.967741935484,265.064516129
2017-10-22 04,0.136615384615,0.804153846154,0.0592307692308,0.253138461538,0.0898923076923,0.354153846154,0.394153846154,0.251384615385,0.769230769231,0.0769230769231,0.153846153846,0.0,0.0,13,0.769230769231,232.153846154
2017-10-22 05,0.08725,0.80655,0.1061,-0.03011,0.215465,0.38295,0.3583,0.25865,0.45,0.25,0.3,0.0,0.0,20,1.0,220.2
2017-10-22 06,0.0908181818182,0.840909090909,0.0680909090909,0.170772727273,0.1647,0.421636363636,0.349909090909,0.228545454545,0.727272727273,0.181818181818,0.0,0.0909090909091,0.0,11,0.727272727273,291.909090909
2017-10-22 07,0.138325,0.796625,0.065,0.148225,0.0798525,0.3807,0.321575,0.29775,0.775,0.15,0.0,0.025,0.05,40,1.225,180.875
2017-10-22 08,0.152377777778,0.763022222222,0.0846444444444,0.137244444444,0.161706666667,0.312466666667,0.398355555556,0.289155555556,0.888888888889,0.0666666666667,0.0,0.0,0.0444444444444,45,0.844444444444,178.733333333
2017-10-22 09,0.106578947368,0.848421052632,0.045,0.167278947368,0.163710526316,0.353736842105,0.400526315789,0.245894736842,0.842105263158,0.105263157895,0.0,0.0,0.0526315789474,19,0.578947368421,168.052631579
2017-10-22 10,0.173,0.76525,0.06175,0.312741666667,0.2764625,0.354041666667,0.36525,0.280833333333,0.583333333333,0.166666666667,0.0416666666667,0.208333333333,0.0,24,0.791666666667,286.208333333
2017-10-22 11,0.148206896552,0.799310344828,0.0524137931034,0.263472413793,0.127551724138,0.38475862069,0.31524137931,0.299793103448,0.793103448276,0.172413793103,0.0,0.0,0.0344827586207,29,1.1724137931,156.448275862
2017-10-22 12,0.119780487805,0.821487804878,0.058756097561,0.0371609756098,0.0750780487805,0.408414634146,0.325463414634,0.266146341463,0.829268292683,0.0975609756098,0.0,0.0243902439024,0.0487804878049,41,0.780487804878,150.804878049
2017-10-22 13,0.0885652173913,0.862826086957,0.0487391304348,0.140904347826,0.230160869565,0.359173913043,0.35547826087,0.285391304348,0.826086956522,0.0434782608696,0.0434782608696,0.0,0.0869565217391,23,0.565217391304,219.956521739
2017-10-22 14,0.1125,0.756125,0.131375,0.13365,-0.0210625,0.401875,0.292125,0.305875,0.625,0.25,0.0,0.0,0.125,8,0.5,276.25
2017-10-22 15,0.0757037037037,0.814074074074,0.110222222222,-0.0448074074074,0.151062962963,0.381296296296,0.346740740741,0.272074074074,0.740740740741,0.185185185185,0.0,0.0,0.0740740740741,27,0.62962962963,130.592592593
2017-10-22 16,0.1675625,0.758,0.0745,0.17515,0.17815,0.3575625,0.3883125,0.254125,0.6875,0.25,0.0,0.0625,0.0,16,0.75,372.875
2017-10-22 17,0.0887826086957,0.799347826087,0.111913043478,0.0429913043478,0.171673913043,0.371782608696,0.353869565217,0.274130434783,0.608695652174,0.173913043478,0.0869565217391,0.0434782608696,0.0869565217391,23,1.30434782609,302.956521739
2017-10-22 18,0.0856428571429,0.854285714286,0.0600714285714,0.137396428571,0.144192857143,0.397214285714,0.347178571429,0.2555,0.464285714286,0.0714285714286,0.142857142857,0.0714285714286,0.25,28,0.75,116.428571429
2017-10-22 19,0.1012,0.820766666667,0.078,0.0249433333333,0.02196,0.341533333333,0.3928,0.2657,0.766666666667,0.0333333333333,0.0333333333333,0.0,0.166666666667,30,0.966666666667,180.333333333
2017-10-22 20,0.093625,0.8194375,0.0869375,0.11180625,-0.15541875,0.3823125,0.262375,0.3553125,0.8125,0.0,0.0625,0.0,0.125,16,0.625,129.25
2017-10-22 21,0.0870833333333,0.842416666667,0.0705,0.0075125,-0.156054166667,0.466666666667,0.269083333333,0.264166666667,0.708333333333,0.166666666667,0.0,0.0,0.125,24,1.0,155.125
2017-10-22 22,0.0877333333333,0.853333333333,0.059,0.0386466666667,0.0859866666667,0.364733333333,0.3594,0.2758,0.733333333333,0.133333333333,0.0,0.0,0.133333333333,15,1.0,495.333333333
2017-10-22 23,0.131939393939,0.801090909091,0.0669393939394,0.134366666667,0.00228484848485,0.365545454545,0.33103030303,0.303363636364,0.636363636364,0.151515151515,0.0,0.0,0.212121212121,33,0.545454545455,231.96969697
2017-10-23 00,0.108,0.7951875,0.0968125,0.21986875,0.27709375,0.325625,0.3879375,0.2865625,0.8125,0.125,0.0,0.0625,0.0,16,1.1875,327.0
2017-10-23 01,0.1071875,0.79671875,0.09609375,0.068409375,0.181403125,0.37040625,0.3669375,0.26246875,0.6875,0.125,0.09375,0.0,0.09375,32,0.875,179.5625
2017-10-23 02,0.126846153846,0.633384615385,0.239692307692,-0.142015384615,0.0914923076923,0.301846153846,0.396153846154,0.302230769231,0.538461538462,0.0769230769231,0.0,0.0,0.384615384615,13,1.30769230769,380.384615385
2017-10-23 03,0.116375,0.823291666667,0.0603958333333,0.202045833333,0.19158125,0.387041666667,0.348958333333,0.2639375,0.958333333333,0.0416666666667,0.0,0.0,0.0,48,0.895833333333,171.5
2017-10-23 04,0.09475,0.793833333333,0.111416666667,-0.0124,0.262575,0.303416666667,0.341166666667,0.35525,0.833333333333,0.166666666667,0.0,0.0,0.0,12,0.583333333333,263.75
2017-10-23 05,0.109103448276,0.83,0.0608965517241,0.10475862069,0.146531034483,0.364206896552,0.355448275862,0.28024137931,0.931034482759,0.0689655172414,0.0,0.0,0.0,29,0.896551724138,175.137931034
2017-10-23 06,0.101555555556,0.823888888889,0.0745555555556,0.15115,0.157111111111,0.415611111111,0.283944444444,0.300388888889,0.611111111111,0.333333333333,0.0555555555556,0.0,0.0,18,0.388888888889,178.611111111
2017-10-23 07,0.0862142857143,0.816357142857,0.0974285714286,0.166171428571,0.283385714286,0.402428571429,0.323071428571,0.2745,0.714285714286,0.285714285714,0.0,0.0,0.0,14,1.28571428571,267.071428571
2017-10-23 08,0.092619047619,0.86680952381,0.0406666666667,0.20949047619,0.292780952381,0.440571428571,0.348476190476,0.211,0.809523809524,0.142857142857,0.0,0.0,0.047619047619,21,0.714285714286,126.904761905
2017-10-23 09,0.12256097561,0.805243902439,0.0722073170732,0.135270731707,0.0895646341463,0.425658536585,0.321487804878,0.252829268293,0.865853658537,0.0609756097561,0.0121951219512,0.0,0.0609756097561,82,0.743902439024,110.829268293
2017-10-23 10,0.103698113208,0.858679245283,0.0376037735849,0.0478773584906,0.222239622642,0.380113207547,0.392773584906,0.227094339623,0.849056603774,0.0377358490566,0.0,0.0188679245283,0.0943396226415,53,1.0,108.169811321
2017-10-23 11,0.11482278481,0.813721518987,0.0714556962025,0.123439240506,0.0428329113924,0.388265822785,0.326911392405,0.284784810127,0.696202531646,0.177215189873,0.0,0.0,0.126582278481,79,1.0,195.987341772
2017-10-23 12,0.0936612903226,0.818725806452,0.0876451612903,0.0410838709677,0.0592064516129,0.418032258065,0.310532258065,0.271387096774,0.709677419355,0.225806451613,0.0,0.0,0.0645161290323,62,0.806451612903,170.951612903
2017-10-23 13,0.134802469136,0.800172839506,0.065049382716,0.12154691358,0.0806913580247,0.384160493827,0.342234567901,0.273567901235,0.716049382716,0.0987654320988,0.0,0.0123456790123,0.172839506173,81,0.802469135802,180.209876543
2017-10-23 14,0.119465116279,0.836279069767,0.0441627906977,0.192069767442,0.154839534884,0.388976744186,0.325558139535,0.285395348837,0.720930232558,0.139534883721,0.0232558139535,0.0,0.116279069767,43,0.953488372093,160.76744186
2017-10-23 15,0.10176119403,0.824641791045,0.0736119402985,0.0765343283582,0.040647761194,0.400955223881,0.322671641791,0.276373134328,0.65671641791,0.253731343284,0.0,0.0,0.089552238806,67,0.985074626866,128.71641791
2017-10-23 16,0.118669724771,0.816550458716,0.0648256880734,0.149016513761,0.0069871559633,0.420844036697,0.298073394495,0.281082568807,0.779816513761,0.155963302752,0.0,0.0,0.0642201834862,109,0.807339449541,167.559633028
2017-10-23 17,0.117490909091,0.804890909091,0.0775272727273,0.101409090909,0.123414545455,0.385127272727,0.345981818182,0.268945454545,0.709090909091,0.254545454545,0.0,0.0,0.0363636363636,55,0.781818181818,165.727272727
2017-10-23 18,0.0817,0.835655555556,0.0826111111111,-0.00342,0.154235555556,0.404333333333,0.341533333333,0.254133333333,0.788888888889,0.144444444444,0.0,0.0111111111111,0.0555555555556,90,0.8,208.977777778
2017-10-23 19,0.0943333333333,0.811333333333,0.09436,0.04276,0.159726666667,0.390133333333,0.353986666667,0.255973333333,0.773333333333,0.16,0.0,0.0133333333333,0.0533333333333,75,0.92,165.533333333
2017-10-23 20,0.0962786885246,0.823016393443,0.080737704918,0.0540606557377,0.0445770491803,0.380983606557,0.304786885246,0.314114754098,0.868852459016,0.0819672131148,0.016393442623,0.0,0.0327868852459,61,0.688524590164,137.655737705
2017-10-23 21,0.0924642857143,0.80869047619,0.0988452380952,-0.00384404761905,0.121245238095,0.402285714286,0.34130952381,0.256428571429,0.75,0.0952380952381,0.0,0.0119047619048,0.142857142857,84,0.702380952381,128.797619048
2017-10-23 22,0.115495327103,0.814056074766,0.0704579439252,0.0757009345794,0.240535514019,0.362411214953,0.366271028037,0.271280373832,0.719626168224,0.168224299065,0.0,0.0,0.11214953271,107,0.766355140187,116.728971963
2017-10-23 23,0.156358208955,0.76671641791,0.0769850746269,0.154171641791,0.205185074627,0.378149253731,0.367850746269,0.254059701493,0.761194029851,0.179104477612,0.0,0.0,0.0597014925373,67,0.761194029851,121.104477612
2017-10-24 00,0.106425925926,0.83512962963,0.0584259259259,0.0151703703704,0.0782740740741,0.405685185185,0.309611111111,0.284722222222,0.685185185185,0.259259259259,0.0185185185185,0.0,0.037037037037,54,0.888888888889,175.611111111
2017-10-24 01,0.0780952380952,0.847571428571,0.0743571428571,0.0198571428571,0.169442857143,0.389071428571,0.361452380952,0.249523809524,0.714285714286,0.142857142857,0.0,0.0,0.142857142857,42,0.738095238095,165.857142857
2017-10-24 02,0.103,0.828647058824,0.0682941176471,-0.00818823529412,0.118088235294,0.425941176471,0.303823529412,0.270176470588,0.647058823529,0.176470588235,0.0588235294118,0.0,0.117647058824,17,0.764705882353,183.0
